cluster_label	level	category	eligible	n	n_eff	n_hit	rho_bar	vif	auc_abs	auc_signed	perm_p	vif_z	vif_p	pooled_rg	pooled_rg_ci_lo	pooled_rg_ci_hi	coherence	mean_abs_rg	mean_signed_rg	odds_ratio	fisher_p	q	rank
noise_re1	native	Cardiometabolic endpoints	True	6	3	5	0.655	2.31	0.5456	0.5456	0.337831084457771	0.253	0.400009037607029	0.3263	0.285	0.3663	1	0.3013	0.3013	1.73	0.518740444370699	0.77239951452845	13
noise_re1	native	Alcohol related diseases	True	4	2	4	0.756	1.76	0.532	0.532	0.39480259870065	0.167	0.433769955008892	0.3997	0.3438	0.4528	1	0.3862	0.3862	Inf	0.305026994276517	0.786662224443334	14
noise_re1	native	Diabetes endpoints	True	4	3	3	0.486	1.97	0.5121	0.5158	0.448775612193903	0.059	0.476364317459169	0.2777	0.2372	0.3172	0.968	0.2336	0.2261	1.034	0.728106941595176	0.786662224443334	15
noise_re1	native	Neurological endpoints	True	4	4	3	0.127	1.38	0.5096	0.5196	0.456771614192904	0.056	0.477603296676355	0.3668	0.324	0.4081	1	0.287	0.287	1.034	0.728106941595176	0.786662224443334	16
noise_re1	native	XIV Diseases of the genitourinary system (N14_)	True	50	21.94	42	0.34	8.12	0.4979	0.4982	0.507246376811594	-0.017	0.506740597094725	0.3505	0.3136	0.3864	1	0.3847	0.3847	1.892	0.0680425839681228	0.827612509534706	17
noise_re1	native	IV Endocrine, nutritional and metabolic diseases (E4_)	True	23	12.31	16	0.284	4.21	0.4814	0.4821	0.630684657671164	-0.148	0.55866053221889	0.3118	0.2799	0.3431	1	0.3158	0.3158	0.779	0.787268242203111	0.977561219390305	18
noise_re1	native	XII Diseases of the skin and subcutaneous tissue (L12_)	True	22	12.27	19	0.34	4.83	0.438	0.4399	0.851574212893553	-0.45	0.673518994784535	0.3071	0.2656	0.3474	0.999	0.3366	0.3361	2.234	0.142242813762601	1	19
noise_re1	native	IX Diseases of the circulatory system (I9_)	True	49	21.41	32	0.311	7.34	0.4275	0.4281	0.95352323838081	-0.621	0.732739603151827	0.2608	0.2348	0.2865	1	0.2542	0.2542	0.621	0.950969348413586	1	20
noise_re1	native	Rheuma endpoints	True	10	6.07	6	0.443	3.25	0.4225	0.4229	0.798100949525237	-0.467	0.6796696146305	0.2686	0.2221	0.3138	1	0.3073	0.3073	0.51	0.916166798959669	1	21
noise_re1	native	VIII Diseases of the ear and mastoid process (H8_)	True	16	8.31	14	0.373	3.72	0.4048	0.4072	0.906546726636682	-0.674	0.749806473742481	0.2993	0.2553	0.3421	1	0.3194	0.3194	2.456	0.178472391673425	1	22
noise_re1	native	II Neoplasms from hospital discharges (CD2_)	True	12	7.13	9	0.326	3	0.3773	0.3804	0.910044977511244	-0.841	0.799802722319374	0.2851	0.2364	0.3324	1	0.3158	0.3158	1.034	0.629988548755943	1	23
noise_re1	native	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	True	9	5.08	6	0.574	3.34	0.3745	0.3745	0.910544727636182	-0.708	0.76045237847038	0.254	0.1996	0.3069	1	0.298	0.298	0.685	0.824033460492277	1	24
noise_re1	native	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	True	7	5	4	0.457	2.83	0.3261	0.3273	0.941529235382309	-0.941	0.826738972120135	0.2464	0.1844	0.3064	1	0.2732	0.2732	0.454	0.924758132320145	1	25
noise_re1	native	XV Pregnancy, childbirth and the puerperium (O15_)	True	33	17.42	15	0.284	5.66	0.2864	0.2898	1	-1.736	0.958709033655105	0.2144	0.1751	0.253	0.976	0.242	0.2361	0.262	0.99994011189031	1	26
noise_re1	native	Gastrointestinal endpoints	True	11	6.23	4	0.499	3.61	0.243	0.2441	0.999500249875062	-1.538	0.938033743019435	0.1929	0.1435	0.2412	1	0.197	0.197	0.19	0.998725141008919	1	27
noise_re1	native	VII Diseases of the eye and adnexa (H7_)	True	36	19.85	14	0.203	4.82	0.2376	0.2404	1	-2.407	0.991955418823703	0.1517	0.1203	0.1828	0.95	0.1971	0.1873	0.194	0.999999361842065	1	28
noise_re1	native	II Neoplasms, from cancer register (ICD-O-3)	True	23	12.12	0	0.302	4.36	0.0506	0.0394	1	-3.506	0.999772690812433	-0.0014	-0.0358	0.0329	0.153	0.0504	0.0077	0	1	1	29
noise_re1	native	Miscellaneous, not yet classified endpoints	False	5	4	5	0.469	2.41	0.878	0.878	0.000999500249875062	1.878	0.0301745202110574	0.4473	0.4033	0.4892	1	0.5248	0.5248	Inf	0.226359466634487	0.00774612693653173	
noise_re1	native	Quantitative endpoints	False	3	3	2	0.443	1.89	0.5233	0.5377	0.443778110944528	0.101	0.459665448522502	0.1623	0.132	0.1922	0.993	0.1697	0.1686	0.688	0.837182240513268	0.786662224443334	
noise_re2	native	Psychiatric endpoints from Katri Räikkönen	True	12	4.23	9	0.726	3.35	0.8381	0.839	0.000499750124937531	2.193	0.014151478990795	0.315	0.2637	0.3645	1	0.3055	0.3055	10.178	0.000224091900438115	0.00387306346826587	1
noise_re2	native	X Diseases of the respiratory system (J10_)	True	28	11.58	19	0.467	5.95	0.7824	0.7847	0.000499750124937531	2.072	0.0191485457413184	0.2306	0.1876	0.2727	1	0.2533	0.2533	7.634	4.90522608967084e-07	0.00387306346826587	2
noise_re2	native	V Mental and behavioural disorders (F5_)	True	39	13.93	24	0.601	8.77	0.7407	0.7436	0.000499750124937531	1.699	0.0446590756662694	0.2591	0.208	0.3089	1	0.2721	0.2721	5.947	2.0162978640395e-07	0.00387306346826587	3
noise_re2	native	Asthma and related endpoints	True	10	3.05	7	0.804	2.65	0.7484	0.7546	0.00349825087456272	1.657	0.0487299523341837	0.216	0.17	0.2611	1	0.2118	0.2118	7.8	0.00237477881700842	0.0216891554222889	4
noise_re2	native	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	True	83	32.95	22	0.497	16.9	0.5849	0.5965	0.00599700149925037	0.605	0.272610277575519	0.1745	0.1329	0.2155	0.991	0.1754	0.1738	1.182	0.309497479292667	0.0309845077461269	5
noise_re2	native	COPD and related endpoints	True	3	2	3	0.656	1.66	0.8693	0.8693	0.0114942528735632	1.716	0.0430913719002572	0.2943	0.2188	0.3663	1	0.3022	0.3022	Inf	0.0132701932840314	0.0445402298850575	6
noise_re2	native	Drug purchase endpoints	True	7	5	3	0.378	2.51	0.7559	0.7611	0.0104947526236882	1.469	0.0708589229011904	0.2045	0.1598	0.2484	1	0.2035	0.2035	2.431	0.218168090142088	0.0445402298850575	7
noise_re2	native	Interstitial lung disease endpoints	True	3	2	2	0.554	1.55	0.8317	0.8317	0.0194902548725637	1.591	0.055807273129999	0.2653	0.1972	0.3309	1	0.271	0.271	6.479	0.142514399705267	0.0671331001166084	8
noise_re2	native	I Certain infectious and parasitic diseases (AB1_)	True	5	4	4	0.495	2.48	0.75	0.751	0.0254872563718141	1.223	0.110729708829971	0.2245	0.1498	0.2967	1	0.2699	0.2699	13.143	0.0126445757173907	0.0790104947526237	9
noise_re2	native	Alcohol related diseases	True	4	2	2	0.756	1.76	0.7159	0.7192	0.0634682658670665	1.124	0.130470812284394	0.317	0.2479	0.3828	1	0.2858	0.2858	3.232	0.241272431189931	0.178865112898096	10
noise_re2	native	Cardiometabolic endpoints	True	6	3	1	0.655	2.31	0.6196	0.6277	0.147926036981509	0.664	0.253280385088544	0.1803	0.1306	0.229	1	0.1596	0.1596	0.638	0.805783499594174	0.382142262202232	11
noise_re2	native	Diabetes endpoints	True	4	3	0	0.486	1.97	0.6002	0.5686	0.247876061969016	0.493	0.311132783810079	0.1331	0.0804	0.185	0.695	0.1376	0.0956	0	1	0.591089070849191	12
noise_re2	native	VIII Diseases of the ear and mastoid process (H8_)	True	16	8.31	3	0.373	3.72	0.4965	0.4917	0.486256871564218	-0.025	0.509889406007085	0.1608	0.1023	0.2181	0.926	0.1865	0.1727	0.733	0.774954007972787	1	13
noise_re2	native	Neurological endpoints	True	4	4	0	0.127	1.38	0.4854	0.391	0.543228385807096	-0.085	0.534058385100977	0.0853	0.0347	0.1355	0.429	0.1466	0.0628	0	1	1	14
noise_re2	native	IX Diseases of the circulatory system (I9_)	True	49	21.41	5	0.311	7.34	0.4754	0.4955	0.701649175412294	-0.211	0.583607237534974	0.1303	0.0971	0.1631	0.996	0.1281	0.1276	0.341	0.996667625056252	1	15
noise_re2	native	XV Pregnancy, childbirth and the puerperium (O15_)	True	33	17.42	9	0.284	5.66	0.4583	0.4805	0.777611194402799	-0.339	0.632630062423681	0.1794	0.1298	0.2281	0.977	0.1813	0.177	1.214	0.381572318372683	1	16
noise_re2	native	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	True	7	5	2	0.457	2.83	0.4484	0.4496	0.669665167416292	-0.279	0.60999410079478	0.1498	0.0759	0.222	0.887	0.1684	0.1494	1.285	0.525644841245872	1	17
noise_re2	native	XIV Diseases of the genitourinary system (N14_)	True	50	21.94	8	0.34	8.12	0.4333	0.4537	0.923538230884558	-0.548	0.708295000433679	0.1359	0.0928	0.1786	0.987	0.1509	0.149	0.587	0.941681483876349	1	18
noise_re2	native	IV Endocrine, nutritional and metabolic diseases (E4_)	True	23	12.31	3	0.284	4.21	0.4278	0.434	0.877561219390305	-0.573	0.71671450659216	0.1256	0.0854	0.1653	0.867	0.1262	0.1094	0.469	0.940192224061058	1	19
noise_re2	native	VI Diseases of the nervous system (G6_)	True	26	15.29	3	0.278	4.97	0.4236	0.4336	0.910044977511244	-0.592	0.723028830963445	0.125	0.0811	0.1684	0.896	0.1334	0.1195	0.405	0.96796123726606	1	20
noise_re2	native	XI Diseases of the digestive system (K11_)	True	48	26.89	6	0.254	7.57	0.4199	0.4423	0.969515242378811	-0.67	0.748528192268332	0.1201	0.0799	0.1599	0.975	0.1442	0.1407	0.434	0.98669015130587	1	21
noise_re2	native	Rheuma endpoints	True	10	6.07	0	0.443	3.25	0.4013	0.4027	0.850574712643678	-0.594	0.723862176272617	0.1068	0.044	0.1688	0.918	0.143	0.1313	0	1	1	22
noise_re2	native	XII Diseases of the skin and subcutaneous tissue (L12_)	True	22	12.27	2	0.34	4.83	0.3779	0.3834	0.972013993003498	-0.886	0.812117914135256	0.1064	0.0548	0.1574	0.919	0.1302	0.1197	0.311	0.981661874260573	1	23
noise_re2	native	II Neoplasms from hospital discharges (CD2_)	True	12	7.13	0	0.326	3	0.3519	0.3485	0.967016491754123	-1.015	0.845010223142447	0.0974	0.039	0.1551	0.812	0.1341	0.1089	0	1	1	24
noise_re2	native	Comorbidities of Asthma	True	4	3	0	0.627	2.25	0.3374	0.3594	0.874062968515742	-0.748	0.772624816382503	0.1042	0.0288	0.1785	0.857	0.098	0.0839	0	1	1	25
noise_re2	native	Gastrointestinal endpoints	True	11	6.23	0	0.499	3.61	0.3108	0.3424	0.986506746626687	-1.133	0.871298820406707	0.1056	0.0396	0.1708	1	0.1162	0.1162	0	1	1	26
noise_re2	native	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	True	9	5.08	0	0.574	3.34	0.2597	0.2744	0.994502748625687	-1.356	0.912382484100398	0.0699	-0.003	0.1421	0.883	0.1031	0.091	0	1	1	27
noise_re2	native	II Neoplasms, from cancer register (ICD-O-3)	True	23	12.12	1	0.302	4.36	0.2211	0.1721	1	-2.176	0.985229782350334	0.0031	-0.041	0.0473	0.323	0.0829	0.0268	0.14	0.998316019495543	1	28
noise_re2	native	VII Diseases of the eye and adnexa (H7_)	True	36	19.85	0	0.203	4.82	0.2161	0.1102	1	-2.604	0.995391233621833	-0.0169	-0.0573	0.0235	0.178	0.0838	-0.0149	0	1	1	29
noise_re2	native	Miscellaneous, not yet classified endpoints	False	5	4	4	0.469	2.41	0.8813	0.8823	0.000499750124937531	1.895	0.0290595974874663	0.266	0.2174	0.3132	1	0.2742	0.2742	13.143	0.0126445757173907	0.00387306346826587	
noise_re2	native	Quantitative endpoints	False	3	3	0	0.443	1.89	0.608	0.4175	0.267366316841579	0.47	0.319101512420396	0.0451	0.0021	0.0879	0.33	0.0988	0.0326	0	1	0.592025415863497	
noise_re3	native	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	True	83	32.95	71	0.497	16.9	0.7492	0.7566	0.000499750124937531	1.776	0.037907439964201	0.308	0.2756	0.3398	0.999	0.3221	0.3218	7.282	7.77379651433688e-13	0.00774612693653173	1
noise_re3	native	X Diseases of the respiratory system (J10_)	True	28	11.58	20	0.467	5.95	0.6711	0.6778	0.00249875062468766	1.255	0.104759060736231	0.2666	0.2322	0.3003	1	0.293	0.293	2.561	0.0176280210735099	0.0258204231217725	2
noise_re3	native	COPD and related endpoints	True	3	2	3	0.656	1.66	0.8754	0.8754	0.00999500249875063	1.744	0.0405634275675687	0.4755	0.4144	0.5323	1	0.464	0.464	Inf	0.127498896519537	0.0568049308678994	3
noise_re3	native	Interstitial lung disease endpoints	True	3	2	3	0.554	1.55	0.8743	0.8743	0.0109945027486257	1.795	0.0362874921346764	0.358	0.3073	0.4066	1	0.3879	0.3879	Inf	0.127498896519537	0.0568049308678994	4
noise_re3	native	Cardiometabolic endpoints	True	6	3	5	0.655	2.31	0.7574	0.761	0.00999500249875063	1.429	0.0765297827486053	0.2904	0.2534	0.3266	1	0.2781	0.2781	4.983	0.112118413994302	0.0568049308678994	5
noise_re3	native	I Certain infectious and parasitic diseases (AB1_)	True	5	4	5	0.495	2.48	0.7687	0.7687	0.0199900049975013	1.314	0.0944317989321887	0.3502	0.2935	0.4044	1	0.3586	0.3586	Inf	0.0320338325698004	0.0885271649889341	6
noise_re3	native	Asthma and related endpoints	True	10	3.05	7	0.804	2.65	0.6634	0.6689	0.0384807596201899	1.09	0.137875876044293	0.2877	0.2486	0.3257	1	0.2771	0.2771	2.326	0.176688619103412	0.149112943528236	7
noise_re3	native	Diabetes endpoints	True	4	3	3	0.486	1.97	0.6988	0.7113	0.0924537731134433	0.977	0.164258000997935	0.2915	0.2539	0.3282	0.938	0.2451	0.2298	2.97	0.318111864738113	0.286606696651674	8
noise_re3	native	Drug purchase endpoints	True	7	5	4	0.378	2.51	0.6417	0.6663	0.109945027486257	0.814	0.207936325428463	0.2852	0.2473	0.3222	1	0.2622	0.2622	1.316	0.509083851126356	0.309845077461269	9
noise_re3	native	IX Diseases of the circulatory system (I9_)	True	49	21.41	26	0.311	7.34	0.5388	0.5621	0.176911544227886	0.332	0.369842400301459	0.2009	0.1764	0.2252	1	0.1966	0.1966	1.122	0.406313515382252	0.457021489255372	10
noise_re3	native	Alcohol related diseases	True	4	2	3	0.756	1.76	0.5874	0.5998	0.270364817591204	0.455	0.324602895755054	0.2695	0.217	0.3206	1	0.2639	0.2639	2.97	0.318111864738113	0.644716103486718	11
noise_re3	native	Psychiatric endpoints from Katri Räikkönen	True	12	4.23	5	0.726	3.35	0.5259	0.5242	0.386806596701649	0.168	0.43340358377746	0.1842	0.1482	0.2197	0.913	0.1958	0.1787	0.698	0.816477123185581	0.856500321267937	12
noise_re3	native	VI Diseases of the nervous system (G6_)	True	26	15.29	14	0.278	4.97	0.515	0.4974	0.415792103948026	0.116	0.453701867329427	0.2158	0.1803	0.2507	0.836	0.2264	0.1893	1.155	0.437850352470279	0.859303681492587	13
noise_re3	native	IV Endocrine, nutritional and metabolic diseases (E4_)	True	23	12.31	11	0.284	4.21	0.4764	0.5082	0.661669165417291	-0.187	0.574280518838318	0.2077	0.1764	0.2385	1	0.2067	0.2067	0.898	0.678935893908505	1	14
noise_re3	native	XI Diseases of the digestive system (K11_)	True	48	26.89	25	0.254	7.57	0.4586	0.4765	0.83808095952024	-0.346	0.635461137554293	0.163	0.133	0.1926	0.948	0.2012	0.1907	1.075	0.464035866529469	1	15
noise_re3	native	XV Pregnancy, childbirth and the puerperium (O15_)	True	33	17.42	14	0.284	5.66	0.4452	0.473	0.848575712143928	-0.445	0.671900896403999	0.2131	0.1758	0.2498	1	0.2186	0.2186	0.712	0.869383991092403	1	16
noise_re3	native	Neurological endpoints	True	4	4	1	0.127	1.38	0.4451	0.4334	0.63168415792104	-0.322	0.626412060701809	0.1712	0.1298	0.212	0.695	0.16	0.1112	0.326	0.94015070488931	1	17
noise_re3	native	XIV Diseases of the genitourinary system (N14_)	True	50	21.94	24	0.34	8.12	0.4394	0.4629	0.92303848075962	-0.499	0.691076994902005	0.1711	0.1381	0.2037	0.97	0.1987	0.1928	0.9	0.692764004740039	1	18
noise_re3	native	Rheuma endpoints	True	10	6.07	4	0.443	3.25	0.438	0.4585	0.741629185407296	-0.374	0.645657444960866	0.1819	0.1363	0.2267	1	0.1897	0.1897	0.651	0.836869602307217	1	19
noise_re3	native	XII Diseases of the skin and subcutaneous tissue (L12_)	True	22	12.27	9	0.34	4.83	0.4367	0.4418	0.863068465767116	-0.459	0.676978533636364	0.1723	0.1314	0.2126	0.934	0.2026	0.1892	0.671	0.869945920378837	1	20
noise_re3	native	V Mental and behavioural disorders (F5_)	True	39	13.93	17	0.601	8.77	0.4363	0.4011	0.906546726636682	-0.45	0.673621077311631	0.1352	0.0975	0.1725	0.704	0.1995	0.1404	0.746	0.852402663788978	1	21
noise_re3	native	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	True	7	5	2	0.457	2.83	0.3758	0.4054	0.87456271864068	-0.672	0.749334726013967	0.1709	0.1146	0.226	1	0.1772	0.1772	0.389	0.941231076332712	1	22
noise_re3	native	Comorbidities of Asthma	True	4	3	1	0.627	2.25	0.371	0.4193	0.803098450774613	-0.593	0.723296339683906	0.1827	0.1224	0.2418	1	0.1619	0.1619	0.326	0.94015070488931	1	23
noise_re3	native	VIII Diseases of the ear and mastoid process (H8_)	True	16	8.31	6	0.373	3.72	0.3687	0.386	0.968515742128936	-0.929	0.823635649079149	0.1414	0.0992	0.1831	0.897	0.1745	0.1565	0.582	0.903881059852238	1	24
noise_re3	native	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	True	9	5.08	4	0.574	3.34	0.3678	0.3764	0.908045977011494	-0.746	0.772050834537381	0.1225	0.0706	0.1737	0.915	0.1677	0.1535	0.784	0.755829360603054	1	25
noise_re3	native	II Neoplasms, from cancer register (ICD-O-3)	True	23	12.12	2	0.302	4.36	0.2963	0.1059	0.999500249875062	-1.589	0.944005068387834	-0.0755	-0.1064	-0.0444	0.356	0.1154	-0.0411	0.088	0.999998338829924	1	26
noise_re3	native	II Neoplasms from hospital discharges (CD2_)	True	12	7.13	2	0.326	3	0.2941	0.2759	0.996501749125437	-1.411	0.920901348026421	0.075	0.0313	0.1185	0.606	0.1476	0.0894	0.191	0.997303062020252	1	27
noise_re3	native	Gastrointestinal endpoints	True	11	6.23	2	0.499	3.61	0.2299	0.2586	0.999500249875062	-1.617	0.947090769133679	0.0629	0.0122	0.1132	0.713	0.1102	0.0785	0.213	0.994901178536607	1	28
noise_re3	native	VII Diseases of the eye and adnexa (H7_)	True	36	19.85	1	0.203	4.82	0.1684	0.1524	1	-3.041	0.998822170262311	0.0061	-0.0228	0.0349	0.166	0.0817	0.0136	0.025	0.999999999996499	1	29
noise_re3	native	Miscellaneous, not yet classified endpoints	False	5	4	5	0.469	2.41	0.9137	0.9137	0.000499750124937531	2.055	0.0199173892843032	0.4288	0.3874	0.4685	1	0.4288	0.4288	Inf	0.0320338325698004	0.00774612693653173	
noise_re3	native	Quantitative endpoints	False	3	3	2	0.443	1.89	0.7769	0.6589	0.0504747626186907	1.206	0.113971660677607	0.1755	0.1401	0.2104	0.802	0.2616	0.2098	1.974	0.506208490141923	0.173857515686601	
noise_re4	native	Asthma and related endpoints	True	10	3.05	10	0.804	2.65	0.9724	0.9724	0.000499750124937531	3.152	0.00081078239513595	0.591	0.5291	0.6467	1	0.5949	0.5949	Inf	4.28830246760194e-06	0.00309845077461269	1
noise_re4	native	Psychiatric endpoints from Katri Räikkönen	True	12	4.23	11	0.726	3.35	0.8155	0.8168	0.000499750124937531	2.046	0.020362921652904	0.3441	0.2862	0.3995	1	0.3494	0.3494	27.827	1.0826862625953e-05	0.00309845077461269	2
noise_re4	native	X Diseases of the respiratory system (J10_)	True	28	11.58	21	0.467	5.95	0.8114	0.8126	0.000499750124937531	2.284	0.0111816886377085	0.3575	0.3049	0.408	1	0.3785	0.3785	7.956	4.76249782563938e-07	0.00309845077461269	3
noise_re4	native	V Mental and behavioural disorders (F5_)	True	39	13.93	20	0.601	8.77	0.6632	0.6701	0.000499750124937531	1.152	0.124689862499986	0.2801	0.2208	0.3372	1	0.281	0.281	2.694	0.00270076058131877	0.00309845077461269	4
noise_re4	native	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	True	83	32.95	37	0.497	16.9	0.6479	0.6552	0.000499750124937531	1.054	0.146027531856216	0.2145	0.1684	0.2596	1	0.227	0.227	2.152	0.0013036452247664	0.00309845077461269	5
noise_re4	native	Comorbidities of Asthma	True	4	3	4	0.627	2.25	0.9334	0.9334	0.000999500249875062	1.992	0.0231795317672991	0.5125	0.4183	0.5957	1	0.5204	0.5204	Inf	0.00748260553377891	0.00442635824944671	6
noise_re4	native	Interstitial lung disease endpoints	True	3	2	3	0.554	1.55	0.8765	0.8765	0.00749625187406297	1.806	0.0354499158196478	0.3504	0.2763	0.4203	1	0.361	0.361	Inf	0.0255939121098574	0.029047976011994	7
noise_re4	native	I Certain infectious and parasitic diseases (AB1_)	True	5	4	3	0.495	2.48	0.702	0.705	0.0614692653673163	0.988	0.161599208701936	0.275	0.1927	0.3535	1	0.2756	0.2756	3.614	0.156772809823118	0.211727469598534	8
noise_re4	native	COPD and related endpoints	True	3	2	2	0.656	1.66	0.7198	0.7226	0.0969515242378811	1.021	0.153556162671062	0.3178	0.2309	0.3997	1	0.2963	0.2963	4.802	0.210390633445438	0.300549725137431	9
noise_re4	native	Alcohol related diseases	True	4	2	2	0.756	1.76	0.6718	0.6722	0.12743628185907	0.895	0.185508658181693	0.2534	0.1754	0.3282	1	0.2545	0.2545	2.395	0.340853435052783	0.327720755007112	10
noise_re4	native	Diabetes endpoints	True	4	3	2	0.486	1.97	0.6651	0.6256	0.137431284357821	0.812	0.208530515514849	0.1964	0.1442	0.2476	0.783	0.1779	0.1393	2.395	0.340853435052783	0.327720755007112	11
noise_re4	native	VI Diseases of the nervous system (G6_)	True	26	15.29	12	0.278	4.97	0.5686	0.5613	0.116441779110445	0.532	0.297485126640743	0.2205	0.1717	0.2682	0.913	0.2104	0.1921	2.115	0.0508593381656238	0.327720755007112	12
noise_re4	native	Drug purchase endpoints	True	7	5	3	0.378	2.51	0.6118	0.6285	0.158920539730135	0.642	0.26040373686871	0.2326	0.1794	0.2845	0.984	0.2069	0.2035	1.798	0.343149320980974	0.351895480831013	13
noise_re4	native	Cardiometabolic endpoints	True	6	3	1	0.655	2.31	0.5479	0.5551	0.357821089455272	0.266	0.395242462338984	0.172	0.1151	0.2278	1	0.158	0.158	0.473	0.879394403532501	0.672546079901226	14
noise_re4	native	Neurological endpoints	True	4	4	2	0.127	1.38	0.5474	0.5333	0.368815592203898	0.278	0.390350165846374	0.208	0.1496	0.2649	0.838	0.1811	0.1519	2.395	0.340853435052783	0.672546079901226	15
noise_re4	native	XII Diseases of the skin and subcutaneous tissue (L12_)	True	22	12.27	8	0.34	4.83	0.5126	0.5138	0.450774612693653	0.091	0.463721891850114	0.2034	0.1419	0.2633	0.954	0.2146	0.2047	1.377	0.310677868382266	0.776334055194625	16
noise_re4	native	XI Diseases of the digestive system (K11_)	True	48	26.89	8	0.254	7.57	0.4828	0.4935	0.642178910544728	-0.144	0.557219165696384	0.1516	0.107	0.1957	0.975	0.1823	0.1779	0.451	0.989606191089529	0.995377311344328	17
